ND,DC,EC,LC,CC,BC,FR
" Viel E, 2002, MARCHA HUMANA CARRER",6.21E-05,1.29E-12,0,0.090657174,0,0
" Wren Tal, 2001, CLIN BIOMECH",6.21E-05,1.29E-12,0,0.090657174,0,0
" Zaragoza K, 2013, ANAL RADIOL MEX",6.21E-05,1.29E-12,0,0.090657174,0,0
"Chen Lc, 2018, IEEE T PATTERN ANAL",6.21E-05,8.32E-10,0,0.115893611,0,0
" Erfani Sm, 2016, PATTERN RECOGN",6.21E-05,8.32E-10,0,0.115893611,0,0
" Gu Sh, 2017, INT J COMPUT VISION",6.21E-05,8.32E-10,0,0.115893611,0,0
" Gupta D, 2018, BIOCYBERN BIOMED ENG",6.21E-05,8.32E-10,0,0.115893611,0,0
" Ham B, 2018, IEEE T PATTERN ANAL",6.21E-05,8.32E-10,0,0.115893611,0,0
" Jeyaraj Pandia Rajan, 2019, COGNITIVE COMPUTATION AND SYSTEMS",6.21E-05,8.32E-10,0,0.115893611,0,0
" Jeyaraj Pr, 2019, J CANCER RES CLIN",6.21E-05,8.32E-10,0,0.115893611,0,0
" Jiang Q, 2014, ASIAN PAC J CANCER P",6.21E-05,8.32E-10,0,0.115893611,0,0
" Kourou K, 2017, IEEE J BIOMED HEALTH",6.21E-05,8.32E-10,0,0.115893611,0,0
" Li Q, 2014, I C CONT AUTOMAT ROB",6.21E-05,8.32E-10,0,0.115893611,0,0
" Liu Fy, 2015, PATTERN RECOGN",6.21E-05,8.32E-10,0,0.115893611,0,0
" Lopes At, 2017, PATTERN RECOGN",6.21E-05,8.32E-10,0,0.115893611,0,0
" Nandyala Cs, 2016, INT J SMART HOME",6.21E-05,8.32E-10,0,0.115893611,0,0
" Negash B, 2017, FOG COMPUTING INTERN",6.21E-05,8.32E-10,0,0.115893611,0,0
" Ouyang Wl, 2017, IEEE T PATTERN ANAL",6.21E-05,8.32E-10,0,0.115893611,0,0
" Rischin D, 2015, J CLIN ONCOL",6.21E-05,8.32E-10,0,0.115893611,0,0
" Ristin M, 2016, IEEE T PATTERN ANAL",6.21E-05,8.32E-10,0,0.115893611,0,0
" Stantchev V, 2015, SENSORS TRANSDUCERS",6.21E-05,8.32E-10,0,0.115893611,0,0
" Wang X, 2018, INT J PATTERN RECOGN",6.21E-05,8.32E-10,0,0.115893611,0,0
" Wu Jl, 2017, INT J PATTERN RECOGN",6.21E-05,8.32E-10,0,0.115893611,0,0
" Zhang Yh, 2018, IEEE INTERNET THINGS",6.21E-05,8.32E-10,0,0.115893611,0,0
" Zhou Y, 2018, IEEE T MED IMAGING",6.21E-05,8.32E-10,0,0.115893611,0,0
" Baek J, 2008, INT C COMP SCI ITS ",6.21E-05,9.46E-06,0,0.117242585,0,0
" Bethencourt J, 2006, IEEE S SEC PRIV BERK",6.21E-05,9.46E-06,0,0.117242585,0,0
" Boneh D, 2007, LECT NOTES COMPUT SC",6.21E-05,9.46E-06,0,0.117242585,0,0
" Dorri A, 2017, IEEE COMMUN MAG",6.21E-05,9.46E-06,0,0.117242585,0,0
" Hl7, HL7 FAST HEALTHC IN",6.21E-05,9.46E-06,0,0.117242585,0,0
" Hu Cy, 2012, J COMPUT",6.21E-05,9.46E-06,0,0.117242585,0,0
" Leftwich R, PATH DERIVING CLIN ",6.21E-05,9.46E-06,0,0.117242585,0,0
" Novo O, 2018, IEEE INTERNET THINGS",6.21E-05,9.46E-06,0,0.117242585,0,0
" Ogata W, 2004, J COMPLEXITY",6.21E-05,9.46E-06,0,0.117242585,0,0
" Peterson K, BLOCKCHAIN BASED AP",6.21E-05,9.46E-06,0,0.117242585,0,0
" Ryu E, 2007, IEEE 21 INT C ADV IN",6.21E-05,9.46E-06,0,0.117242585,0,0
" Shae Z, 2017, INT C DISTR COMP SY",6.21E-05,9.46E-06,0,0.117242585,0,0
" Shao J, 2010, INFORM SCIENCES",6.21E-05,9.46E-06,0,0.117242585,0,0
" Wang Jz, 2018, IEEE ACCESS",6.21E-05,9.46E-06,0,0.117242585,0,0
" Wang Xa, 2012, J SYST SOFTWARE",6.21E-05,9.46E-06,0,0.117242585,0,0
" Yang Y, 2016, IEEE T INF FOREN SEC",6.21E-05,9.46E-06,0,0.117242585,0,0
" Yau W, 2010, INT C SECTECH DRBC J",6.21E-05,9.46E-06,0,0.117242585,0,0
" Zhang J, 2016, IEEE ACCESS",6.21E-05,9.46E-06,0,0.117242585,0,0
" Zhang Zj, 2019, IEEE T CLOUD COMPUT",6.21E-05,9.46E-06,0,0.117242585,0,0
" Zhao H, 2017, IEEE INT S AUT DEC S",6.21E-05,9.46E-06,0,0.117242585,0,0
" Zhou J, 2015, IEEE J-STSP",6.21E-05,9.46E-06,0,0.117242585,0,0
"Cai Wl, 2007, PATTERN RECOGN",6.21E-05,3.17E-08,0,0.109841816,0,0
" Dougherty L, 2003, ACAD RADIOL",6.21E-05,3.17E-08,0,0.109841816,0,0
" Gadelmawla Es, 2004, NDT&E INT",6.21E-05,3.17E-08,0,0.109841816,0,0
" Gajdhane V A, 2014, IOSR J COMPUTER ENG",6.21E-05,3.17E-08,0,0.109841816,0,0
" Hu Sy, 2001, IEEE T MED IMAGING",6.21E-05,3.17E-08,0,0.109841816,0,0
" Kamarainen Jk, 2006, IEEE T IMAGE PROCESS",6.21E-05,3.17E-08,0,0.109841816,0,0
" Kim H, 2007, IFMBE PRO2",6.21E-05,3.17E-08,0,0.109841816,0,0
" Levner I, 2007, IEEE T IMAGE PROCESS",6.21E-05,3.17E-08,0,0.109841816,0,0
" Lopez-Molina C, 2013, KNOWL-BASED SYST",6.21E-05,3.17E-08,0,0.109841816,0,0
" Okada K, 2005, IEEE T MED IMAGING",6.21E-05,3.17E-08,0,0.109841816,0,0
" Parveen S S, 2013, P 4 INT C COMP COMM",6.21E-05,3.17E-08,0,0.109841816,0,0
" Penedo Mg, 1998, IEEE T MED IMAGING",6.21E-05,3.17E-08,0,0.109841816,0,0
" Schnabel Pa, 2015, PATHOLOGE",6.21E-05,3.17E-08,0,0.109841816,0,0
" Shaikparveen S, 2012, INT J COMPUTERS TECH",6.21E-05,3.17E-08,0,0.109841816,0,0
" Song Y, 2012, IEEE T MED IMAGING",6.21E-05,3.17E-08,0,0.109841816,0,0
" Suzuki K, 2006, IEEE T MED IMAGING",6.21E-05,3.17E-08,0,0.109841816,0,0
" Tsochantaridis I, 2004, P 21 INT C MACH LEAR",6.21E-05,3.17E-08,0,0.109841816,0,0
"Abbas Q, 2017, MED BIOL ENG COMPUT",6.21E-05,2.42E-10,0,0.11158715,0,0
" Autio I, 2005, EYE SYST",6.21E-05,2.42E-10,0,0.11158715,0,0
" Boever Pd, 2017, ACTA OPHTHALMOL",6.21E-05,2.42E-10,0,0.11158715,0,0
" Dai L, 2018, IEEE T MED IMAGING",6.21E-05,2.42E-10,0,0.11158715,0,0
" Dashtbozorg B, 2018, IEEE T IMAGE PROCESS",6.21E-05,2.42E-10,0,0.11158715,0,0
" David Am, 2016, INVESTIG OPTHALMOL V",6.21E-05,2.42E-10,0,0.11158715,0,0
" Devaraj D, 2013, ACM SIGPLAN NOTICES",6.21E-05,2.42E-10,0,0.11158715,0,0
" Fadzil Mha, 2011, MED BIOL ENG COMPUT",6.21E-05,2.42E-10,0,0.11158715,0,0
" Ganesan K, 2014, MED BIOL ENG COMPUT",6.21E-05,2.42E-10,0,0.11158715,0,0
" Gargeya R, 2017, OPHTHALMOLOG",6.21E-05,2.42E-10,0,0.11158715,0,0
" Jacko Ja, 2005, BEHAV INFORM TECHNOL",6.21E-05,2.42E-10,0,0.11158715,0,0
" Orlando J I, 2017, COMPUTER METHODS PR",6.21E-05,2.42E-10,0,0.11158715,0,0
" Piri S, 2017, DEC SUPPORT SYS",6.21E-05,2.42E-10,0,0.11158715,0,0
" Priya R, 2013, INT J COMPUT APPL",6.21E-05,2.42E-10,0,0.11158715,0,0
" Rahim Ss, 2016, NEURAL COMPUT APPL",6.21E-05,2.42E-10,0,0.11158715,0,0
" Rajala U, 2000, DIABETES CARE",6.21E-05,2.42E-10,0,0.11158715,0,0
" Richa R, 2014, IEEE T MED IMAGING",6.21E-05,2.42E-10,0,0.11158715,0,0
" Saha Sk, 2017, J DIGIT IMAGING",6.21E-05,2.42E-10,0,0.11158715,0,0
" Saleh E, 2018, ARTIF INTELL MED",6.21E-05,2.42E-10,0,0.11158715,0,0
" Seoud Lama, 2016, IEEE TRANS MED IMAGING",6.21E-05,2.42E-10,0,0.11158715,0,0
" Yan Z, 2019, LEARNING MUTUALLY LO",6.21E-05,2.42E-10,0,0.11158715,0,0
" Zhang J, 2016, NEUROCOMPUTIN",6.21E-05,2.42E-10,0,0.11158715,0,0
" Zhou L, 2018, IET IMAGE PROCESS",6.21E-05,2.42E-10,0,0.11158715,0,0
"Balafar Ma, 2010, ARTIF INTELL REV",6.21E-05,1.35E-07,0,0.123832531,0,0
" Bruna J, 2013, IEEE T PATTERN ANAL",6.21E-05,1.35E-07,0,0.123832531,0,0
" Chen Ms, 2017, COMPUT ASSIST SURG",6.21E-05,1.35E-07,0,0.123832531,0,0
" Ejaz K, 2018, INT J ADV COMPUT SC",6.21E-05,1.35E-07,0,0.123832531,0,0
" Gupta M P, 2013, INT J COMPUTERS TECH",6.21E-05,1.35E-07,0,0.123832531,0,0
" Josephine S, 2018, INT J COMPUT SCI ENG",6.21E-05,1.35E-07,0,0.123832531,0,0
" Kalavathi P, 2017, INT J COMPUTER SCI T",6.21E-05,1.35E-07,0,0.123832531,0,0
" Kaur P, 2017, INT J ENG COMPUTER S",6.21E-05,1.35E-07,0,0.123832531,0,0
" Kazerooni Af, 2011, IEEE ENG MED BIO",6.21E-05,1.35E-07,0,0.123832531,0,0
" Khan Y, 2017, INT J ADV RES ELECT",6.21E-05,1.35E-07,0,0.123832531,0,0
" Louis Dn, 2007, ACTA NEUROPATHOL",6.21E-05,1.35E-07,0,0.123832531,0,0
" Pan X, 2017, INT J REMOTE SENS",6.21E-05,1.35E-07,0,0.123832531,0,0
" Reddy Bv, 2014, INT",6.21E-05,1.35E-07,0,0.123832531,0,0
" Shen S, 2005, IEEE T INF TECHNOL B",6.21E-05,1.35E-07,0,0.123832531,0,0
" Yang Xs, 2013, INT J BIO-INSPIR COM",6.21E-05,1.35E-07,0,0.123832531,0,0
" Abdel-Aal Re, 2005, COMPUT METH PROG BIO",6.21E-05,5.29E-09,0,0.115186993,0,0
" Abraham R, 2007, 10 INT C INF TECHN I",6.21E-05,5.29E-09,0,0.115186993,0,0
" Abraham R, 2006, ICIT 2006: 9TH INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY",6.21E-05,5.29E-09,0,0.115186993,0,0
" Al Shalabi L, 2006, JOURNAL OF COMPUTER SCIENCES",6.21E-05,5.29E-09,0,0.115186993,0,0
" Alickovic E, 2014, SYST SIGNAL PROCESS",6.21E-05,5.29E-09,0,0.115186993,0,0
" Almuhaideb S, 2016, FRONT COMPUT SCI-CHI",6.21E-05,5.29E-09,0,0.115186993,0,0
" Anooj Pk, 2012, J KING SAUD UNIV-COM",6.21E-05,5.29E-09,0,0.115186993,0,0
" Asl Bm, 2008, ARTIF INTELL MED",6.21E-05,5.29E-09,0,0.115186993,0,0
" Benhar H, 2018, ADV INTELLIGENT SYST",6.21E-05,5.29E-09,0,0.115186993,0,0
" Bhatia Sumit, 2008, P WORLD C ENG COMP ",6.21E-05,5.29E-09,0,0.115186993,0,0
" Bowyer K W, 2012, MENTORING ADVICE C V",6.21E-05,5.29E-09,0,0.115186993,0,0
" Condori-Fernandez Nelly, 2009, 2009 3RD INTERNATIONAL SYMPOSIUM ON EMPIRICAL SOFTWARE ENGINEERING AND MEASUREMENT (ESEM)",6.21E-05,5.29E-09,0,0.115186993,0,0
" Dag A, 2017, DECIS SUPPORT SYST",6.21E-05,5.29E-09,0,0.115186993,0,0
" Davis Jj, 2011, COMPUT SECUR",6.21E-05,5.29E-09,0,0.115186993,0,0
" Dobbins C, 2015, CIT/IUCC/DASC/PICOM 2015 IEEE INTERNATIONAL CONFERENCE ON COMPUTER AND INFORMATION TECHNOLOGY - UBIQUITOUS COMPUTING AND COMMUNICATIONS - DEPENDABLE",6.21E-05,5.29E-09,0,0.115186993,0,0
" El Idrissi T, 2018, INT J INF MANA",6.21E-05,5.29E-09,0,0.115186993,0,0
" Esfandiari N, 2014, EXPERT SYST APPL",6.21E-05,5.29E-09,0,0.115186993,0,0
" Exarchos Tp, 2006, IEEE T BIO-MED ENG",6.21E-05,5.29E-09,0,0.115186993,0,0
" Fayyad U, 1996, AI MAG",6.21E-05,5.29E-09,0,0.115186993,0,0
" Garcia S, 2016, KNOWL-BASED SYST",6.21E-05,5.29E-09,0,0.115186993,0,0
" Geetha S, 2014, INTELL COMPUT NETWOR",6.21E-05,5.29E-09,0,0.115186993,0,0
" Goebel M, 1999, ACM SIGKDD",6.21E-05,5.29E-09,0,0.115186993,0,0
" Guo Hx, 2017, EXPERT SYST APPL",6.21E-05,5.29E-09,0,0.115186993,0,0
" Haibo He, 2009, IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING",6.21E-05,5.29E-09,0,0.115186993,0,0
" Han J, 2011, DATA MINING CONCEPTS",6.21E-05,5.29E-09,0,0.115186993,0,0
" Hejazi M, 2015, APPL ARTIF INTELL",6.21E-05,5.29E-09,0,0.115186993,0,0
" Hsin-Hua Chen, 2010, INTERNATIONAL JOURNAL OF MATHEMATICAL MODELLING AND NUMERICAL OPTIMISATION",6.21E-05,5.29E-09,0,0.115186993,0,0
" Huang Jl, 2015, INFORM SOFTWARE TECH",6.21E-05,5.29E-09,0,0.115186993,0,0
" Idri A, 2018, COMPUT METH PROG BIO",6.21E-05,5.29E-09,0,0.115186993,0,0
" Idri A, 2016, J SYST SOFTWARE",6.21E-05,5.29E-09,0,0.115186993,0,0
" Idri A, 2015, INFORM SOFTWARE TECH",6.21E-05,5.29E-09,0,0.115186993,0,0
" Jabbar Ma, 2015, 2015 IEEE INTERNATIONAL CONFERENCE ON ENGINEERING AND TECHNOLOGY (ICETECH)",6.21E-05,5.29E-09,0,0.115186993,0,0
" Jabbar Ma, 2013, GLOB J COMPUT SCI TE",6.21E-05,5.29E-09,0,0.115186993,0,0
" Jabbar Ma, 2013, ANALE SERIA INFORM",6.21E-05,5.29E-09,0,0.115186993,0,0
" Jaganathan P, 2013, COMPUT BIOL MED",6.21E-05,5.29E-09,0,0.115186993,0,0
" Japkowicz N, 2002, INTELLIGENT DATA ANALYSIS",6.21E-05,5.29E-09,0,0.115186993,0,0
" Jiang X, 2006, IEEE TENCON 2006 IEE",6.21E-05,5.29E-09,0,0.115186993,0,0
" Kadi I, 2017, HLTH INFORMAT J",6.21E-05,5.29E-09,0,0.115186993,0,0
" Kadi I, 2019, HEALTH INFORM J",6.21E-05,5.29E-09,0,0.115186993,0,0
" Karthikeyani Visalakshi N, 2009, INT J SOFT COMPUT",6.21E-05,5.29E-09,0,0.115186993,0,0
" Khemphila A, 2011, 2011 21ST INTERNATIONAL CONFERENCE ON SYSTEMS ENGINEERING",6.21E-05,5.29E-09,0,0.115186993,0,0
" Konias S, 2005, MED INFORM INTERNET",6.21E-05,5.29E-09,0,0.115186993,0,0
" Kurgan La, 2006, KNOWL ENG REV",6.21E-05,5.29E-09,0,0.115186993,0,0
" Kutlu Y, 2011, COMPUT BIOL MED",6.21E-05,5.29E-09,0,0.115186993,0,0
" Lee In, 2000, MED INFORM INTERNET",6.21E-05,5.29E-09,0,0.115186993,0,0
" Li Q, 2002, 2002 IEEE INTERNATIONAL CONFERENCE ON DATA MINING",6.21E-05,5.29E-09,0,0.115186993,0,0
" Liu H, 2002, DATA MIN KNOWL DISC",6.21E-05,5.29E-09,0,0.115186993,0,0
" Maimon O, 2010, DATA MINING AND KNOWLEDGE DISCOVERY HANDBOOK",6.21E-05,5.29E-09,0,0.115186993,0,0
" Meenachi L, 2017, 2017 INT C INN INF E",6.21E-05,5.29E-09,0,0.115186993,0,0
" Melgani F, 2008, IEEE T INF TECHNOL B",6.21E-05,5.29E-09,0,0.115186993,0,0
" Mendes D, 2015, IEEE ENG MED BIO",6.21E-05,5.29E-09,0,0.115186993,0,0
" Millet-Roig J, 2000, COMPUT CARDIOL",6.21E-05,5.29E-09,0,0.115186993,0,0
" Mitra M, 2013, PROC TECH",6.21E-05,5.29E-09,0,0.115186993,0,0
" Moody G B, 1997, MIT BIH ARRHYTHMIA ",6.21E-05,5.29E-09,0,0.115186993,0,0
" Mustaqeem A, 2017, P ANN INT IEEE EMBS",6.21E-05,5.29E-09,0,0.115186993,0,0
" Niazi Kak, 2015, 2015 SCIENCE AND INFORMATION CONFERENCE (SAI)",6.21E-05,5.29E-09,0,0.115186993,0,0
" Ouhbi S, 2015, REQUIR ENG",6.21E-05,5.29E-09,0,0.115186993,0,0
" Peter Tj, 2012, INT J SCI RES PUBL",6.21E-05,5.29E-09,0,0.115186993,0,0
" Pincus T, 2009, RHEUM DIS CLIN N AM",6.21E-05,5.29E-09,0,0.115186993,0,0
" Pizzi Nj, 2011, THEOR COMPUT SCI",6.21E-05,5.29E-09,0,0.115186993,0,0
" Polsterl S, 2016, ARTIF INTELL MED",6.21E-05,5.29E-09,0,0.115186993,0,0
" Poolsawad N, 2014, INT J AUTOM COMPUT",6.21E-05,5.29E-09,0,0.115186993,0,0
" Qin Cj, 2017, BIOMED ENG-APP BAS C",6.21E-05,5.29E-09,0,0.115186993,0,0
" Ragothaman B, 2016, INDIAN J SCI TECHNOL",6.21E-05,5.29E-09,0,0.115186993,0,0
" Rajeswari K, 2012, PROCEDIA ENGINEER",6.21E-05,5.29E-09,0,0.115186993,0,0
" Rodgers A, 2006, DISEASE CONTROL PRIORITIES IN DEVELOPING COUNTRIES",6.21E-05,5.29E-09,0,0.115186993,0,0
" Saez Ja, 2016, APPL ARTIF INTELL",6.21E-05,5.29E-09,0,0.115186993,0,0
" Sardi L, 2017, J BIOMED INFORM",6.21E-05,5.29E-09,0,0.115186993,0,0
" Shao Ye, 2014, APPL SOFT COMPUT",6.21E-05,5.29E-09,0,0.115186993,0,0
" Son Cs, 2012, J BIOMED INFORM",6.21E-05,5.29E-09,0,0.115186993,0,0
" Song Mh, 2005, INT J CONTROL AUTOM",6.21E-05,5.29E-09,0,0.115186993,0,0
" Soria Ml, 2007, COMPUT CARDIOL",6.21E-05,5.29E-09,0,0.115186993,0,0
" Ting S L, 2009, JOURNAL OF SOFTWARE ENGINEERING AND APPLICATIONS",6.21E-05,5.29E-09,0,0.115186993,0,0
" Verma L, 2018, COMPLEX INTELL SYST",6.21E-05,5.29E-09,0,0.115186993,0,0
" Vivekanandan T, 2017, COMPUT BIOL MED",6.21E-05,5.29E-09,0,0.115186993,0,0
" Wang Js, 2013, NEUROCOMPUTING",6.21E-05,5.29E-09,0,0.115186993,0,0
" Weston J, 1999, ESAN",6.21E-05,5.29E-09,0,0.115186993,0,0
" Wieringa R, 2006, REQUIR ENG",6.21E-05,5.29E-09,0,0.115186993,0,0
" World Health Organization, 2002, WORLD HLTH REP 2002",6.21E-05,5.29E-09,0,0.115186993,0,0
" Wosiak A, 2017, 2017 IEEE INTERNATIONAL CONFERENCE ON INNOVATIONS IN INTELLIGENT SYSTEMS AND APPLICATIONS (INISTA)",6.21E-05,5.29E-09,0,0.115186993,0,0
" Xu S, 2017, 2017 IEEE 2ND INTERNATIONAL CONFERENCE ON BIG DATA ANALYSIS (ICBDA)",6.21E-05,5.29E-09,0,0.115186993,0,0
" Yilmaz N, 2014, J MED SYST",6.21E-05,5.29E-09,0,0.115186993,0,0
" Yu Sn, 2009, ARTIF INTELL MED",6.21E-05,5.29E-09,0,0.115186993,0,0
" Zhang Y, 2012, MATH PROBL ENG",6.21E-05,5.29E-09,0,0.115186993,0,0
" Zhao Qb, 2005, PROCEEDINGS OF THE 2005 INTERNATIONAL CONFERENCE ON NEURAL NETWORKS AND BRAIN",0.000124254,2.63E-08,0.00371085,0.118886181,0.003201142,0
" Zhu Xf, 2011, IEEE T KNOWL DATA EN",6.21E-05,5.29E-09,0,0.115186993,0,0
" Al-Ani Z K, 2010, OVERVIEW MAIN FUNDA",0.000124254,0.005945176,1.30E-05,0.130083403,8.30E-06,0
" Albahri As, 2019, IEEE ACCES",6.21E-05,0.00338866,0,0.129969962,0,0
" Albahri O S, 2019, IEEE ACCESS",6.21E-05,0.00338866,0,0.129969962,0,0
" Ali A H, 2018, MULTIMED TOOLS APP",6.21E-05,0.00338866,0,0.129969962,0,0
" Bhattacharya T, 2008, INT C COMP ELEC ENG",6.21E-05,0.00338866,0,0.129969962,0,0
" Cresitello-Dittmar B, 2016, APPL BLOCKCHAIN AUT",6.21E-05,0.00338866,0,0.129969962,0,0
" Eberhart Rc, 2001, IEEE C EVOL COMPUTAT",6.21E-05,0.00338866,0,0.129969962,0,0
" Elshoura Sm, 2013, SIGNAL PROCESS-IMAGE",6.21E-05,0.00338866,0,0.129969962,0,0
" Fernandez-Carames T M, 2018, REV USE BLOCKCHAIN I",6.21E-05,0.00338866,0,0.129969962,0,0
" Ghasemi E, 2010, 2010 5TH INTERNATIONAL SYMPOSIUM ON TELECOMMUNICATIONS (IST)",6.21E-05,0.00338866,0,0.129969962,0,0
" Hameed Sa, 2009, INT J COMPUT SCI ENG",0.000124254,0.00736232,2.12E-05,0.141173169,2.41E-05,0
" Hussain M, 2015, INT J SECUR APPL",6.21E-05,0.00338866,0,0.129969962,0,0
" Islam R, 2009, INT J COMPUT SCI INF",0.000124254,0.005945176,1.30E-05,0.130083403,8.30E-06,0
" Jalab H A, 2010, IJETCH",0.000124254,0.005945176,1.30E-05,0.130083403,8.30E-06,0
" Joseph Sa, 2016, PROC TECH",6.21E-05,0.00338866,0,0.129969962,0,0
" Kanan Hr, 2014, EXPERT SYST APPL",6.21E-05,0.00338866,0,0.129969962,0,0
" Kshetri N, 2017, TELECOMMUN POLICY",6.21E-05,0.00338866,0,0.129969962,0,0
" Kundi Ds, 2016, MICROPROCESS MICROSY",6.21E-05,0.00338866,0,0.129969962,0,0
" Lee Ec, 2009, INT J IMAG SYST TECH",6.21E-05,0.00338866,0,0.129969962,0,0
" Lu Y, 2013, CISP",6.21E-05,0.00338866,0,0.129969962,0,0
" Lu Y, 2013, SENSORS-BASEL",6.21E-05,0.00338866,0,0.129969962,0,0
" Mathur N, 2016, PROCEDIA COMPUT SCI",6.21E-05,0.00338866,0,0.129969962,0,0
" Mishra D, 2013, J MED SYST",6.21E-05,0.00338866,0,0.129969962,0,0
" Miura N, 2005, C MACH VIS APPL",6.21E-05,0.00338866,0,0.129969962,0,0
" Naji A W, 2009, INT C IACSIT SPRING",0.000186382,0.009918836,5.92E-05,0.141292135,5.49E-05,0
" Nassar Ss, 2016, WIRELESS PERS COMMUN",6.21E-05,0.00338866,0,0.129969962,0,0
" Poon Ccy, 2006, IEEE COMMUN MAG",6.21E-05,0.00338866,0,0.129969962,0,0
" Rahman F, 2017, FUTURE GENER COMP SY",6.21E-05,0.00338866,0,0.129969962,0,0
" Salmani V, 2006, 2006 IEEE INTERNATIONAL CONFERENCE ON ENGINEERING OF INTELLIGENT SYSTEMS",6.21E-05,0.00338866,0,0.129969962,0,0
" Sameer F O, 2017, NEURAL COMPUT APP",6.21E-05,0.00338866,0,0.129969962,0,0
" Shen H, 2017, WIRELESS PERS COMMUN",6.21E-05,0.00338866,0,0.129969962,0,0
" Shihab Ah, 2010, J APPL SCI",6.21E-05,0.00338866,0,0.129969962,0,0
" Singh G, 2013, INT J COMPUTER APPL",6.21E-05,0.00338866,0,0.129969962,0,0
" Skillen A, 2014, IEEE T DEPEND SECURE",6.21E-05,0.00338866,0,0.129969962,0,0
" Taqa A, 2009, CITESEER",0.000124254,0.005945176,1.30E-05,0.130083403,8.30E-06,0
" Tseng Ly, 2008, ISDA 2008: EIGHTH INTERNATIONAL CONFERENCE ON INTELLIGENT SYSTEMS DESIGN AND APPLICATIONS",6.21E-05,0.00338866,0,0.129969962,0,0
" Von Solms R, 2013, COMPUT SECUR",6.21E-05,0.00338866,0,0.129969962,0,0
" Wang S, 2010, J INFORM HIDING MULT",6.21E-05,0.00338866,0,0.129969962,0,0
" Wang Yk, 2016, 2016 IEEE/CSAA INTERNATIONAL CONFERENCE ON AIRCRAFT UTILITY SYSTEMS (AUS)",6.21E-05,0.00338866,0,0.129969962,0,0
" Williamson A, 2013, AASRI PROC",6.21E-05,0.00338866,0,0.129969962,0,0
" Yan W, 2014, J BIOMED OPT",6.21E-05,0.00338866,0,0.129969962,0,0
" Yang Xw, 2011, MICROPROCESS MICROSY",6.21E-05,0.00338866,0,0.129969962,0,0
" Yun-Peng Z, 2009, DIGITAL IMAGE ENCRYP",6.21E-05,0.00338866,0,0.129969962,0,0
" Zaidan A A, 2009, P WORLD C EN",6.21E-05,0.00338866,0,0.129969962,0,0
" Zaidan A A, 2017, NEURAL COMPUT APP",6.21E-05,0.00338866,0,0.129969962,0,0
" Zaidan A A, 2009, P WORLD C ENG",0.000186382,0.009918836,5.92E-05,0.141292135,5.49E-05,0
" Zaidan A A, 2010, ACAD J",6.21E-05,0.00338866,0,0.129969962,0,0
" Zaidan A A, NEW SYSTEM HIDING D",6.21E-05,0.00338866,0,0.129969962,0,0
" Zaidan A A, 2009, INT ASS COMPUT SCI I",6.21E-05,0.00338866,0,0.129969962,0,0
" Zaidan Aa, 2009, WORLD ACAD SCI ENG T",0.000124254,0.005945176,1.30E-05,0.130083403,8.30E-06,0
" Zaidan Bb, 2009, INT J COMPUT SCI ENG",0.000124254,0.00736232,2.12E-05,0.141173169,2.41E-05,0
" Zaidan Bb, 2009, CITESEER",0.000124254,0.005945176,1.30E-05,0.130083403,8.30E-06,0
" Arshad H, 2016, J MED SYST",6.21E-05,7.99E-08,0,0.108375976,0,0
" Arshad H, 2015, J MED SYST",6.21E-05,7.99E-08,0,0.108375976,0,0
" Arshad H, 2014, J MED SYST",6.21E-05,7.99E-08,0,0.108375976,0,0
" Awasthi Ak, 2013, J MED SYST",6.21E-05,7.99E-08,0,0.108375976,0,0
" Bin Muhaya Ft, 2015, SECUR COMMUN NETW",6.21E-05,7.99E-08,0,0.108375976,0,0
" Canetti R, 2001, LECT NOTES COMPUT SC",6.21E-05,7.99E-08,0,0.108375976,0,0
" Chaudhary R, 2018, IEEE COMMUN MAG",6.21E-05,7.99E-08,0,0.108375976,0,0
" Das A K, 2012, NETW SC",6.21E-05,7.99E-08,0,0.108375976,0,0
" Das Ak, 2014, J MED SYST",6.21E-05,7.99E-08,0,0.108375976,0,0
" He Db, 2013, IEEE T CONSUM ELECTR",6.21E-05,7.99E-08,0,0.108375976,0,0
" Hwang Ms, 2000, IEEE T CONSUM ELECTR",6.21E-05,7.99E-08,0,0.108375976,0,0
" Islam S H, 2013, J KING SAUD U COMPU",6.21E-05,7.99E-08,0,0.108375976,0,0
" Islam Skh, 2014, J MED SYST",6.21E-05,7.99E-08,0,0.108375976,0,0
" Jindal A, 2018, IEEE J BIOMED HEALTH",6.21E-05,7.99E-08,0,0.108375976,0,0
" Khan Mk, 2013, J MED SYST",6.21E-05,7.99E-08,0,0.108375976,0,0
" Lee Tf, 2014, COMPUT METH PROG BIO",6.21E-05,7.99E-08,0,0.108375976,0,0
" Li Ct, 2018, COMPUT METH PROG BIO",6.21E-05,7.99E-08,0,0.108375976,0,0
" Qiu Sm, 2018, IEEE ACCESS",6.21E-05,7.99E-08,0,0.108375976,0,0
" Roy S, 2018, IEEE T IND INFOR",6.21E-05,7.99E-08,0,0.108375976,0,0
" Sun Hm, 2000, IEEE T CONSUM ELECTR",6.21E-05,7.99E-08,0,0.108375976,0,0
" Tan Zw, 2014, J MED SYST",6.21E-05,7.99E-08,0,0.108375976,0,0
